,adverb/adjective,adverb/noun,adverb/pronoun,adjective/verb,adjective/pronoun,noun/verb,noun/pronoun,verb/pronoun,id,label
426,0.6666666666666666,0.25,0.3333333333333333,0.42857142857142855,0.5,1.1428571428571428,1.3333333333333333,1.1666666666666667,cl12_para_3,1
427,0.75,0.375,0.375,0.2857142857142857,0.5,0.5714285714285714,1.0,1.75,cl12_para_8,1
428,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,1.5555555555555556,1.5555555555555556,1.0,cl12_para_14,1
429,1.2,0.24,1.0,0.35714285714285715,0.8333333333333334,1.7857142857142858,4.166666666666667,2.3333333333333335,cl12_para_20,1
430,0.8333333333333334,0.5555555555555556,1.25,0.46153846153846156,1.5,0.6923076923076923,2.25,3.25,cl12_para_26,1
431,0.3333333333333333,0.16666666666666666,0.09090909090909091,0.375,0.2727272727272727,0.75,0.5454545454545454,0.7272727272727273,cl12_para_34,1
432,0.6363636363636364,0.4375,1.1666666666666667,1.1,1.8333333333333333,1.6,2.6666666666666665,1.6666666666666667,cl12_para_36,1
433,1.0,0.21428571428571427,0.375,0.375,0.375,1.75,1.75,1.0,cl12_para_39,1
434,2.0,1.1428571428571428,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.1666666666666667,1.1666666666666667,1.0,cl12_para_43,1
435,0.3333333333333333,0.2857142857142857,0.4,1.5,1.2,1.75,1.4,0.8,cl12_para_48,1
436,0.0,1.0,0.36363636363636365,0.0,0.0,0.4,0.36363636363636365,0.9090909090909091,cl12_para_49,1
437,0.0,0.5714285714285714,0.26666666666666666,0.0,0.0,0.7,0.4666666666666667,0.6666666666666666,cl13_para_14,1
438,0.0,1.5,0.375,0.0,0.0,0.3333333333333333,0.25,0.75,cl13_para_16,1
439,0.2,0.1111111111111111,0.1,0.45454545454545453,0.5,0.8181818181818182,0.9,1.1,cl13_para_30,1
440,1.1666666666666667,0.3181818181818182,0.5833333333333334,0.3157894736842105,0.5,1.1578947368421053,1.8333333333333333,1.5833333333333333,cl13_para_32,1
441,1.25,0.5555555555555556,0.5555555555555556,0.5,0.4444444444444444,1.125,1.0,0.8888888888888888,cl13_para_33,1
442,5.0,0.8333333333333334,0.5,0.16666666666666666,0.1,1.0,0.6,0.6,cl13_para_45,1
443,0.5,0.3333333333333333,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.5,1.1666666666666667,cl13_para_47,1
444,3.0,0.2727272727272727,0.2,0.06666666666666667,0.06666666666666667,0.7333333333333333,0.7333333333333333,1.0,cl13_para_49,1
445,1.0,0.47058823529411764,0.8,0.8888888888888888,0.8,1.8888888888888888,1.7,0.9,cl14_para_0,1
446,0.7777777777777778,0.3888888888888889,3.5,0.8181818181818182,4.5,1.6363636363636365,9.0,5.5,cl14_para_3,1
447,1.25,0.625,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.8888888888888888,1.3333333333333333,cl14_para_20,1
448,1.5,0.3333333333333333,0.6,0.2222222222222222,0.4,1.0,1.8,1.8,cl14_para_21,1
449,0.0,0.0,0.0,0.5714285714285714,1.3333333333333333,1.8571428571428572,4.333333333333333,2.3333333333333335,cl14_para_22,1
450,1.0,0.45454545454545453,1.6666666666666667,0.5,1.6666666666666667,1.1,3.6666666666666665,3.3333333333333335,cl14_para_24,1
451,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.14285714285714285,0.8571428571428571,cl14_para_28,1
452,0.375,0.2,1.0,1.3333333333333333,2.6666666666666665,2.5,5.0,2.0,cl15_para_2,1
453,0.7692307692307693,0.5,1.1111111111111112,1.4444444444444444,1.4444444444444444,2.2222222222222223,2.2222222222222223,1.0,cl15_para_17,1
454,4.0,0.6153846153846154,0.8,0.15384615384615385,0.2,1.0,1.3,1.3,cl15_para_23,1
455,1.2,1.2,0.5454545454545454,0.5,0.45454545454545453,0.5,0.45454545454545453,0.9090909090909091,cl15_para_24,1
456,0.45454545454545453,0.3125,0.8333333333333334,1.375,1.8333333333333333,2.0,2.6666666666666665,1.3333333333333333,cl15_para_42,1
457,0.6666666666666666,0.4,0.2,0.75,0.3,1.25,0.5,0.4,cl15_para_45,1
458,4.0,0.4444444444444444,0.3076923076923077,0.125,0.07692307692307693,1.125,0.6923076923076923,0.6153846153846154,cl16_para_2,1
459,0.5,0.2,0.125,0.5,0.25,1.25,0.625,0.5,cl16_para_4,1
460,1.0,1.0,0.4444444444444444,0.5714285714285714,0.4444444444444444,0.5714285714285714,0.4444444444444444,0.7777777777777778,cl16_para_12,1
461,0.0,0.2,0.09090909090909091,0.0,0.0,0.5,0.45454545454545453,0.9090909090909091,cl16_para_17,1
462,0.5,0.2222222222222222,0.2,0.36363636363636365,0.4,0.8181818181818182,0.9,1.1,cl16_para_28,1
463,3.5,1.1666666666666667,0.7,0.16666666666666666,0.2,0.5,0.6,1.2,cl16_para_34,1
464,1.3333333333333333,1.0,0.5,0.3,0.375,0.4,0.5,1.25,cl17_para_6,1
465,1.0,0.16666666666666666,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.8571428571428571,2.0,2.3333333333333335,cl17_para_13,1
466,0.5,0.18181818181818182,0.18181818181818182,0.4,0.36363636363636365,1.1,1.0,0.9090909090909091,cl17_para_28,1
467,0.75,0.3157894736842105,0.3157894736842105,0.5714285714285714,0.42105263157894735,1.3571428571428572,1.0,0.7368421052631579,cl17_para_33,1
468,1.0,0.5,0.3333333333333333,0.38461538461538464,0.3333333333333333,0.7692307692307693,0.6666666666666666,0.8666666666666667,cl17_para_48,1
469,0.75,0.47368421052631576,0.5294117647058824,0.631578947368421,0.7058823529411765,1.0,1.1176470588235294,1.1176470588235294,cl18_para_1,1
470,1.1666666666666667,0.875,0.5,0.3333333333333333,0.42857142857142855,0.4444444444444444,0.5714285714285714,1.2857142857142858,cl18_para_2,1
471,4.0,0.4444444444444444,0.5,0.08333333333333333,0.125,0.75,1.125,1.5,cl18_para_10,1
472,2.0,0.6,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.9090909090909091,1.1111111111111112,1.2222222222222223,cl18_para_17,1
473,6.0,0.375,0.4,0.058823529411764705,0.06666666666666667,0.9411764705882353,1.0666666666666667,1.1333333333333333,cl18_para_18,1
474,2.75,0.7857142857142857,0.6111111111111112,0.21052631578947367,0.2222222222222222,0.7368421052631579,0.7777777777777778,1.0555555555555556,cl18_para_19,1
475,2.3333333333333335,0.4117647058823529,0.4117647058823529,0.15789473684210525,0.17647058823529413,0.8947368421052632,1.0,1.1176470588235294,cl18_para_40,1
476,1.5,0.6,0.42857142857142855,0.25,0.2857142857142857,0.625,0.7142857142857143,1.1428571428571428,cl18_para_42,1
477,2.0,0.6,0.42857142857142855,0.23076923076923078,0.21428571428571427,0.7692307692307693,0.7142857142857143,0.9285714285714286,cl19_para_5,1
478,1.75,0.6363636363636364,1.1666666666666667,0.8,0.6666666666666666,2.2,1.8333333333333333,0.8333333333333334,cl19_para_16,1
479,0.3333333333333333,0.09090909090909091,0.5,0.375,1.5,1.375,5.5,4.0,cl19_para_17,1
480,3.0,0.1875,0.375,0.058823529411764705,0.125,0.9411764705882353,2.0,2.125,cl19_para_21,1
481,1.3333333333333333,0.4444444444444444,0.8,0.375,0.6,1.125,1.8,1.6,cl19_para_29,1
482,0.7142857142857143,0.2777777777777778,1.0,0.5,1.4,1.2857142857142858,3.6,2.8,cl19_para_36,1
483,0.8333333333333334,0.3333333333333333,0.38461538461538464,0.3,0.46153846153846156,0.75,1.1538461538461537,1.5384615384615385,cl19_para_37,1
484,0.75,0.13636363636363635,0.6,0.26666666666666666,0.8,1.4666666666666666,4.4,3.0,cl19_para_39,1
485,0.8571428571428571,0.3157894736842105,0.75,0.7777777777777778,0.875,2.111111111111111,2.375,1.125,cl20_para_3,1
486,0.3333333333333333,0.1111111111111111,1.0,0.42857142857142855,3.0,1.2857142857142858,9.0,7.0,cl20_para_5,1
487,1.1666666666666667,0.4666666666666667,0.7,0.46153846153846156,0.6,1.1538461538461537,1.5,1.3,cl20_para_7,1
488,0.6,0.3,0.375,0.8333333333333334,0.625,1.6666666666666667,1.25,0.75,cl20_para_37,1
489,1.0,0.2,0.2727272727272727,0.21428571428571427,0.2727272727272727,1.0714285714285714,1.3636363636363635,1.2727272727272727,cl20_para_50,1
490,1.0,0.42857142857142855,1.0,0.6,1.0,1.4,2.3333333333333335,1.6666666666666667,cl21_para_5,1
491,1.0,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.16666666666666666,1.0,1.5,1.5,cl21_para_6,1
492,4.0,0.8,1.0,0.25,0.25,1.25,1.25,1.0,cl21_para_9,1
493,0.2857142857142857,0.6666666666666666,0.3333333333333333,1.75,1.1666666666666667,0.75,0.5,0.6666666666666666,cl21_para_25,1
494,0.5,0.25,0.2,0.5,0.4,1.0,0.8,0.8,cl21_para_56,1
495,0.3333333333333333,0.14285714285714285,0.3333333333333333,1.0,1.0,2.3333333333333335,2.3333333333333335,1.0,cl21_para_60,1
496,1.0,0.23076923076923078,0.2,0.21428571428571427,0.2,0.9285714285714286,0.8666666666666667,0.9333333333333333,cl22_para_1,1
497,0.5714285714285714,0.2857142857142857,0.5714285714285714,1.1666666666666667,1.0,2.3333333333333335,2.0,0.8571428571428571,cl23_para_0,1
498,0.75,0.42857142857142855,0.75,1.3333333333333333,1.0,2.3333333333333335,1.75,0.75,cl23_para_28,1
499,0.3333333333333333,0.16666666666666666,0.25,0.9,0.75,1.8,1.5,0.8333333333333334,cl23_para_29,1
500,1.0,0.125,0.1,0.1,0.1,0.8,0.8,1.0,cl23_para_35,1
501,1.0,0.6666666666666666,0.6666666666666666,0.6153846153846154,0.6666666666666666,0.9230769230769231,1.0,1.0833333333333333,cl23_para_37,1
502,2.3333333333333335,1.0,0.5833333333333334,0.25,0.25,0.5833333333333334,0.5833333333333334,1.0,cl24_para_3,1
503,3.0,0.42857142857142855,0.375,0.1111111111111111,0.125,0.7777777777777778,0.875,1.125,cl24_para_9,1
504,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7,1.0,0.7,1.0,1.4285714285714286,cl24_para_10,1
505,3.6666666666666665,3.6666666666666665,0.9166666666666666,0.3,0.25,0.3,0.25,0.8333333333333334,cl24_para_14,1
506,1.6666666666666667,0.8333333333333334,0.5,0.42857142857142855,0.3,0.8571428571428571,0.6,0.7,cl24_para_21,1
507,0.0,0.09090909090909091,0.1,0.0,0.0,1.0,1.1,1.1,cl24_para_22,1
508,2.5,2.5,0.7142857142857143,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.42857142857142855,cl24_para_23,1
509,1.0,0.45454545454545453,0.8333333333333334,0.5555555555555556,0.8333333333333334,1.2222222222222223,1.8333333333333333,1.5,cl24_para_24,1
510,0.0,0.0,0.0,0.25,0.23529411764705882,0.8125,0.7647058823529411,0.9411764705882353,cl24_para_25,1
511,1.0,0.5714285714285714,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.7777777777777778,0.5833333333333334,0.75,cl24_para_28,1
512,3.5,0.5,0.6363636363636364,0.2,0.18181818181818182,1.4,1.2727272727272727,0.9090909090909091,cl24_para_29,1
513,1.1666666666666667,0.5,0.4375,0.6,0.375,1.4,0.875,0.625,cl24_para_32,1
514,0.7142857142857143,0.4166666666666667,0.3333333333333333,0.5833333333333334,0.4666666666666667,1.0,0.8,0.8,cl24_para_35,1
515,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.6,0.7,cl24_para_37,1
516,0.6,0.23076923076923078,0.6,1.0,1.0,2.6,2.6,1.0,cp01_para_14,1
517,1.5,0.75,0.25,0.2,0.16666666666666666,0.4,0.3333333333333333,0.8333333333333334,cp01_para_16,1
518,0.375,0.17647058823529413,0.3,0.5333333333333333,0.8,1.1333333333333333,1.7,1.5,cp01_para_21,1
519,0.8333333333333334,0.38461538461538464,0.38461538461538464,0.5454545454545454,0.46153846153846156,1.1818181818181819,1.0,0.8461538461538461,cp01_para_22,1
520,0.375,0.13043478260869565,0.21428571428571427,0.47058823529411764,0.5714285714285714,1.3529411764705883,1.6428571428571428,1.2142857142857142,cp01_para_28,1
521,1.0,0.15625,0.625,0.38461538461538464,0.625,2.4615384615384617,4.0,1.625,cp02_para_28,1
522,2.3333333333333335,0.5833333333333334,0.4375,0.15789473684210525,0.1875,0.631578947368421,0.75,1.1875,cp02_para_39,1
523,0.6,0.5,0.3333333333333333,0.45454545454545453,0.5555555555555556,0.5454545454545454,0.6666666666666666,1.2222222222222223,cp03_para_6,1
524,0.0,4.0,0.4444444444444444,0.0,0.0,0.14285714285714285,0.1111111111111111,0.7777777777777778,cp03_para_8,1
525,0.36363636363636365,0.21052631578947367,0.4444444444444444,1.5714285714285714,1.2222222222222223,2.7142857142857144,2.111111111111111,0.7777777777777778,cp03_para_19,1
526,2.5,0.8333333333333334,1.0,0.6666666666666666,0.4,2.0,1.2,0.6,cp03_para_24,1
527,0.875,0.6363636363636364,0.6363636363636364,0.8,0.7272727272727273,1.1,1.0,0.9090909090909091,cp03_para_32,1
528,1.7272727272727273,0.8636363636363636,1.1176470588235294,0.55,0.6470588235294118,1.1,1.2941176470588236,1.1764705882352942,cp03_para_34,1
529,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.6,0.6666666666666666,0.6,0.6666666666666666,1.1111111111111112,cp03_para_42,1
530,3.0,0.8571428571428571,0.75,0.15384615384615385,0.25,0.5384615384615384,0.875,1.625,cp04_para_14,1
531,0.8,0.23529411764705882,0.5,0.4166666666666667,0.625,1.4166666666666667,2.125,1.5,cp04_para_15,1
532,0.25,0.09090909090909091,0.07142857142857142,0.4444444444444444,0.2857142857142857,1.2222222222222223,0.7857142857142857,0.6428571428571429,cp04_para_17,1
533,5.0,1.0,0.3125,0.09090909090909091,0.0625,0.45454545454545453,0.3125,0.6875,cp04_para_19,1
534,2.5,0.29411764705882354,0.4166666666666667,0.18181818181818182,0.16666666666666666,1.5454545454545454,1.4166666666666667,0.9166666666666666,cp04_para_21,1
535,1.5,0.5,0.2727272727272727,0.2,0.18181818181818182,0.6,0.5454545454545454,0.9090909090909091,cp04_para_22,1
536,0.7777777777777778,0.4117647058823529,0.4666666666666667,0.6,0.6,1.1333333333333333,1.1333333333333333,1.0,cp04_para_29,1
537,0.3333333333333333,0.3125,0.3333333333333333,1.0,1.0,1.0666666666666667,1.0666666666666667,1.0,cp04_para_40,1
538,0.2777777777777778,0.2777777777777778,0.45454545454545453,3.0,1.6363636363636365,3.0,1.6363636363636365,0.5454545454545454,cp05_para_1,1
539,0.6363636363636364,0.2692307692307692,1.1666666666666667,0.6875,1.8333333333333333,1.625,4.333333333333333,2.6666666666666665,cp05_para_3,1
540,1.5,0.375,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.6666666666666665,2.0,cp05_para_11,1
541,1.6,1.6,0.8,0.4166666666666667,0.5,0.4166666666666667,0.5,1.2,cp05_para_15,1
542,0.7777777777777778,0.4666666666666667,0.5833333333333334,0.6428571428571429,0.75,1.0714285714285714,1.25,1.1666666666666667,cp05_para_17,1
543,0.8571428571428571,0.35294117647058826,0.5454545454545454,0.4117647058823529,0.6363636363636364,1.0,1.5454545454545454,1.5454545454545454,cp05_para_24,1
544,0.5,0.16666666666666666,0.5,0.4,1.0,1.2,3.0,2.5,cp05_para_26,1
545,4.0,0.5,0.4444444444444444,0.1,0.1111111111111111,0.8,0.8888888888888888,1.1111111111111112,cp06_para_10,1
546,2.0,0.5,0.5,0.2727272727272727,0.25,1.0909090909090908,1.0,0.9166666666666666,cp06_para_20,1
547,0.0,0.0,0.0,1.4,1.1666666666666667,2.8,2.3333333333333335,0.8333333333333334,cp06_para_23,1
548,0.6666666666666666,0.4,0.4,0.3333333333333333,0.6,0.5555555555555556,1.0,1.8,cp06_para_25,1
549,0.0,2.0,0.5714285714285714,0.0,0.0,0.3333333333333333,0.2857142857142857,0.8571428571428571,cp06_para_28,1
550,1.2,0.8571428571428571,0.375,0.35714285714285715,0.3125,0.5,0.4375,0.875,cp06_para_30,1
551,0.5714285714285714,0.2222222222222222,0.23529411764705882,0.4375,0.4117647058823529,1.125,1.0588235294117647,0.9411764705882353,cp06_para_31,1
552,0.8,0.5714285714285714,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.7777777777777778,1.1666666666666667,1.5,cp06_para_32,1
553,2.5,0.3333333333333333,0.625,0.2,0.25,1.5,1.875,1.25,cp06_para_33,1
554,0.8571428571428571,0.2727272727272727,0.6666666666666666,0.3684210526315789,0.7777777777777778,1.1578947368421053,2.4444444444444446,2.111111111111111,cp06_para_34,1
555,1.3333333333333333,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.42857142857142855,1.3333333333333333,1.7142857142857142,1.2857142857142858,cp06_para_39,1
556,0.2,0.08333333333333333,0.1111111111111111,0.7142857142857143,0.5555555555555556,1.7142857142857142,1.3333333333333333,0.7777777777777778,cp06_para_43,1
557,0.4444444444444444,0.17391304347826086,2.0,0.6,4.5,1.5333333333333334,11.5,7.5,cp07_para_20,1
558,1.1428571428571428,0.6666666666666666,0.5714285714285714,0.4117647058823529,0.5,0.7058823529411765,0.8571428571428571,1.2142857142857142,cp07_para_24,1
559,5.0,0.625,0.7142857142857143,0.09090909090909091,0.14285714285714285,0.7272727272727273,1.1428571428571428,1.5714285714285714,cp07_para_25,1
560,0.36363636363636365,0.2857142857142857,0.8,1.5714285714285714,2.2,2.0,2.8,1.4,cp07_para_27,1
561,1.3333333333333333,0.4,0.6666666666666666,0.375,0.5,1.25,1.6666666666666667,1.3333333333333333,cp07_para_28,1
562,2.0,0.4,0.18181818181818182,0.125,0.09090909090909091,0.625,0.45454545454545453,0.7272727272727273,cp08_para_11,1
563,4.0,0.6666666666666666,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.6666666666666666,1.0,cp08_para_15,1
564,1.5,0.5,0.2727272727272727,0.2,0.18181818181818182,0.6,0.5454545454545454,0.9090909090909091,cp09_para_0,1
565,1.5,0.6,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.5555555555555556,1.0,cp09_para_1,1
566,0.3333333333333333,0.13636363636363635,0.25,0.72,0.75,1.76,1.8333333333333333,1.0416666666666667,cp09_para_2,1
567,0.5,0.2222222222222222,0.4,0.5161290322580645,0.8,1.1612903225806452,1.8,1.55,cp09_para_7,1
568,0.5,0.14285714285714285,0.125,0.25,0.25,0.875,0.875,1.0,cp10_para_4,1
569,0.5,0.25,0.1111111111111111,0.6666666666666666,0.2222222222222222,1.3333333333333333,0.4444444444444444,0.3333333333333333,cp10_para_8,1
570,2.3333333333333335,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,cp10_para_9,1
571,2.5,0.4,0.5555555555555556,0.21052631578947367,0.2222222222222222,1.3157894736842106,1.3888888888888888,1.0555555555555556,cp10_para_12,1
572,0.8,0.6666666666666666,0.3333333333333333,0.5,0.4166666666666667,0.6,0.5,0.8333333333333334,cp10_para_13,1
573,1.25,0.5263157894736842,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.8636363636363636,0.8636363636363636,1.0,cp11_para_14,1
574,1.0,0.2631578947368421,0.4166666666666667,0.3333333333333333,0.4166666666666667,1.2666666666666666,1.5833333333333333,1.25,cp11_para_18,1
575,2.0,0.5,0.3076923076923077,0.25,0.15384615384615385,1.0,0.6153846153846154,0.6153846153846154,cp11_para_23,1
576,3.3333333333333335,1.0,0.4166666666666667,0.2,0.125,0.6666666666666666,0.4166666666666667,0.625,cp11_para_24,1
577,0.42857142857142855,0.25,0.2,0.7777777777777778,0.4666666666666667,1.3333333333333333,0.8,0.6,cp11_para_25,1
578,0.625,0.23809523809523808,0.3333333333333333,0.5714285714285714,0.5333333333333333,1.5,1.4,0.9333333333333333,cp11_para_26,1
579,0.75,0.6,0.3333333333333333,0.5333333333333333,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.8333333333333334,cp11_para_27,1
580,0.9230769230769231,0.5454545454545454,0.3076923076923077,0.5,0.3333333333333333,0.8461538461538461,0.5641025641025641,0.6666666666666666,cp11_para_29,1
581,8.0,1.0,0.36363636363636365,0.058823529411764705,0.045454545454545456,0.47058823529411764,0.36363636363636365,0.7727272727272727,cp11_para_30,1
582,0.5,0.25,0.07692307692307693,0.2222222222222222,0.15384615384615385,0.4444444444444444,0.3076923076923077,0.6923076923076923,cp12_para_37,1
583,1.5,0.5,0.5,0.25,0.3333333333333333,0.75,1.0,1.3333333333333333,cp13_para_10,1
584,0.7142857142857143,0.22727272727272727,0.2777777777777778,0.30434782608695654,0.3888888888888889,0.9565217391304348,1.2222222222222223,1.2777777777777777,cp13_para_11,1
585,0.3333333333333333,0.1111111111111111,0.14285714285714285,0.2727272727272727,0.42857142857142855,0.8181818181818182,1.2857142857142858,1.5714285714285714,cp13_para_12,1
586,1.3333333333333333,0.5,0.2857142857142857,0.3,0.21428571428571427,0.8,0.5714285714285714,0.7142857142857143,cp13_para_14,1
587,0.38461538461538464,0.22727272727272727,0.2777777777777778,0.7647058823529411,0.7222222222222222,1.2941176470588236,1.2222222222222223,0.9444444444444444,cp13_para_26,1
588,1.0,0.22727272727272727,0.38461538461538464,0.3333333333333333,0.38461538461538464,1.4666666666666666,1.6923076923076923,1.1538461538461537,cp13_para_29,1
589,0.5833333333333334,0.25,0.5833333333333334,0.5217391304347826,1.0,1.2173913043478262,2.3333333333333335,1.9166666666666667,cp13_para_33,1
590,1.0,0.25,0.3333333333333333,0.25,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,cp14_para_8,1
591,0.0,0.5,0.5,0.0,0.0,1.3333333333333333,1.0,0.75,cp14_para_10,1
592,0.6666666666666666,0.5,0.2,0.375,0.3,0.5,0.4,0.8,cp14_para_16,1
593,0.0,0.6666666666666666,0.25,0.0,0.0,0.42857142857142855,0.375,0.875,cp14_para_18,1
594,2.0,0.8888888888888888,1.3333333333333333,0.5,0.6666666666666666,1.125,1.5,1.3333333333333333,cp14_para_20,1
595,0.0,0.16666666666666666,0.14285714285714285,0.0,0.0,0.6666666666666666,0.8571428571428571,1.2857142857142858,cp14_para_29,1
596,1.5,3.0,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,cp14_para_33,1
597,3.0,1.0,0.75,0.3333333333333333,0.25,1.0,0.75,0.75,cp14_para_40,1
598,0.5,0.2857142857142857,0.25,0.6666666666666666,0.5,1.1666666666666667,0.875,0.75,cp14_para_41,1
599,0.5,0.3333333333333333,0.1,0.3333333333333333,0.2,0.5,0.3,0.6,cp14_para_46,1
600,4.0,0.36363636363636365,0.4444444444444444,0.125,0.1111111111111111,1.375,1.2222222222222223,0.8888888888888888,cp14_para_48,1
601,0.2857142857142857,0.2857142857142857,0.2,1.75,0.7,1.75,0.7,0.4,cp15_para_1,1
602,0.42857142857142855,0.3,0.2,0.5833333333333334,0.4666666666666667,0.8333333333333334,0.6666666666666666,0.8,cp15_para_8,1
603,0.5,0.07692307692307693,0.08333333333333333,0.18181818181818182,0.16666666666666666,1.1818181818181819,1.0833333333333333,0.9166666666666666,cp15_para_9,1
604,1.0,0.5,0.42857142857142855,0.375,0.42857142857142855,0.75,0.8571428571428571,1.1428571428571428,cp15_para_12,1
605,0.8571428571428571,0.375,0.75,1.0,0.875,2.2857142857142856,2.0,0.875,cp15_para_14,1
606,1.0,0.2,0.125,0.1,0.125,0.5,0.625,1.25,cp15_para_15,1
607,0.4,0.3076923076923077,0.36363636363636365,0.9090909090909091,0.9090909090909091,1.1818181818181819,1.1818181818181819,1.0,cp15_para_27,1
608,0.45454545454545453,0.3125,1.0,1.8333333333333333,2.2,2.6666666666666665,3.2,1.2,cp15_para_28,1
609,0.3,0.16666666666666666,1.0,1.1764705882352942,3.3333333333333335,2.1176470588235294,6.0,2.8333333333333335,cp15_para_30,1
610,0.5,0.6666666666666666,0.5714285714285714,0.8,1.1428571428571428,0.6,0.8571428571428571,1.4285714285714286,cp15_para_39,1
611,0.8333333333333334,0.7142857142857143,0.8333333333333334,1.2,1.0,1.4,1.1666666666666667,0.8333333333333334,cp15_para_42,1
612,1.5,0.12,1.5,0.16666666666666666,1.0,2.0833333333333335,12.5,6.0,cp16_para_0,1
613,1.0,0.2,0.3333333333333333,0.2,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,cp16_para_3,1
614,0.3333333333333333,0.07142857142857142,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.5555555555555556,1.5555555555555556,1.0,cp16_para_8,1
615,0.0,0.0,0.0,0.16666666666666666,0.15384615384615385,1.25,1.1538461538461537,0.9230769230769231,cp16_para_35,1
616,0.5,0.14285714285714285,0.2,0.6666666666666666,0.4,2.3333333333333335,1.4,0.6,cp16_para_45,1
617,0.6666666666666666,0.25,0.16666666666666666,0.375,0.25,1.0,0.6666666666666666,0.6666666666666666,cp16_para_46,1
618,2.5,0.4166666666666667,0.45454545454545453,0.16666666666666666,0.18181818181818182,1.0,1.0909090909090908,1.0909090909090908,cp16_para_49,1
619,1.5,0.25,0.42857142857142855,0.2222222222222222,0.2857142857142857,1.3333333333333333,1.7142857142857142,1.2857142857142858,cp16_para_55,1
620,10.0,1.0,0.6666666666666666,0.05263157894736842,0.06666666666666667,0.5263157894736842,0.6666666666666666,1.2666666666666666,cp16_para_57,1
621,0.7142857142857143,1.0,1.25,3.5,1.75,2.5,1.25,0.5,cp17_para_2,1
622,0.875,0.3888888888888889,0.4117647058823529,0.7272727272727273,0.47058823529411764,1.6363636363636365,1.0588235294117647,0.6470588235294118,cp17_para_3,1
623,2.5,0.625,0.8333333333333334,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,cp17_para_5,1
624,0.0,0.0,0.0,0.5,0.5,0.8333333333333334,0.8333333333333334,1.0,cp17_para_11,1
625,1.5714285714285714,0.7857142857142857,0.9166666666666666,0.5384615384615384,0.5833333333333334,1.0769230769230769,1.1666666666666667,1.0833333333333333,cp17_para_12,1
626,1.2857142857142858,0.45,1.0,0.6363636363636364,0.7777777777777778,1.8181818181818181,2.2222222222222223,1.2222222222222223,cp17_para_17,1
627,0.3333333333333333,0.5,0.21428571428571427,0.9,0.6428571428571429,0.6,0.42857142857142855,0.7142857142857143,cp17_para_24,1
628,0.6666666666666666,0.6666666666666666,0.2,0.375,0.3,0.375,0.3,0.8,cp17_para_27,1
629,0.6666666666666666,0.2857142857142857,0.2222222222222222,0.375,0.3333333333333333,0.875,0.7777777777777778,0.8888888888888888,cp18_para_2,1
630,6.0,1.5,0.6666666666666666,0.14285714285714285,0.1111111111111111,0.5714285714285714,0.4444444444444444,0.7777777777777778,cp18_para_9,1
631,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,cp18_para_11,1
632,0.6666666666666666,0.4,0.25,0.375,0.375,0.625,0.625,1.0,cp18_para_12,1
633,3.5,0.5833333333333334,0.4117647058823529,0.125,0.11764705882352941,0.75,0.7058823529411765,0.9411764705882353,cp18_para_14,1
634,1.0,1.0,0.5714285714285714,0.4444444444444444,0.5714285714285714,0.4444444444444444,0.5714285714285714,1.2857142857142858,cp18_para_16,1
635,1.0,0.5,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.8888888888888888,0.8888888888888888,1.0,cp18_para_25,1
636,0.3333333333333333,0.07142857142857142,0.1111111111111111,0.15789473684210525,0.3333333333333333,0.7368421052631579,1.5555555555555556,2.111111111111111,cp18_para_26,1
637,0.25,0.16666666666666666,0.07142857142857142,0.4,0.2857142857142857,0.6,0.42857142857142855,0.7142857142857143,cp18_para_33,1
